post_text,pos
我知道自己是完整，无限，合一，圆满的存在，可是在生活中体验到的却几乎都是它的相反面，今天终于明白了原因是什么，我在体验非我的东西，通过体验非我，以理解我是什么。想体验到对自身的认识，要先认识其对立物，我不会觉得自己矮，除非我已意识到高，我不会觉得自己瘦，除非我认识到什么是胖，以此推理，我无法体验到我自己，除非我已经遇到非我，我本身是通过非我定义的。比如我是合一的，我不知道什么是合一，如果只在合一中，永远都不会知道什么是合一，必须去体验它的对立面——分离，才能知道什么是合一。我是丰盛的，我不知道什么是丰盛，只有体验到匮乏，才知道什么是丰盛。我现在生活中体验到的大都是非我的东西，正是通过体验非我，我会更加明白我是什么。同理，你也在体验非你，而真正的你是非你的对立面。如果你经常体验到痛苦，那真正的你就是欢乐；如果你经常体验到不幸，那真正的你就是幸运；如果你经常体验到怨恨，那真正的你就是感恩；如果你经常体验到焦虑，那真正的你就是从容；如果你经常体验到迷茫，那真正的你就是清醒；如果你经常体验到束缚，那真正的你就是自由；如果你经常体验到封闭，那真正的你就是开放；如果你经常体验到阴暗，那真正的你就是光明。如果你经常体验到欢乐，那就是真的你，因为你的本来面目就是欢乐。请尽情体验非吧，你会更明白是。我不想体验非我了，我想体验体验我。#身心灵##心理# 收起d,0
 有人吃过氟伏沙明吗，是治焦虑的吗，有用吗，有什么副作用吗,0
有没有皮肤莫名痒的，我最近皮肤老是莫名其妙的痒 又没有疙瘩,0
一个人很孤单，可是在人群中还是很孤单莫名的焦虑恐惧，自己都不知道在怕什么,1
一听到噪音心就一颤一颤的。,0
"
刚才补了个回笼觉
醒来心脏又突突的跳
服了",0
胃里不舒服，喝了些热水，过了一会突然好难受，我害怕惊恐发作，一直深呼吸在调整，然后突然很恶心吐了两口，出了一身汗，然后就感觉整个人轻松了些，但是有些虚，也不知道这样算不算惊恐发作，跟原来完全不一样！,2
我怎么会焦虑成这个样子，头大 ​,1
时至如今，也不知道多少次了，还是会因为PQ24h以上还不回我会down一整天，然后陷入巨大的失望和焦虑之中，缓不过来的那种 ​,1
 半夜三四点会惊醒然后心跳很快，有什么办法可以缓解吗，是因为睡午觉时间过长吗？最近头有时候会痛很累的感觉,0
宝妈创业项目创业的老板都知道这个道理：“在公司收入为零的情况下，自有现金流活不过6个月，公司就会很危险。”就我们个人来说，其实也是一样的。你可以想想，你现在手里的钱，够活6个月吗？这些天刷微博，看到很多人，比起担心自己感染，更多的是在焦虑下个月的卡债、房贷车贷、花呗......这次的疫情，给那些总是超前消费、完全不顾存钱理财的人，上了一课。我们之前生活的环境，没有战争疾病，没有天灾人祸。让我们习惯性认为——明天全是美好，意外总不会降临到我头上。这回我们知道了，活着比什么都重要。比体面的衣服包包、文艺小资的旅行、美味可口的大餐，都重要。人生不会只有美好，而成年人的安全感和底气，来自于存款。 L百诺恩纸尿裤慕慕麻麻的微博视频 收起d,0
不要焦虑不要焦虑不要焦虑太容易得到就不香了 ​,0
三十六   酷刑之下把供招    　　梦中讨命罪难饶(四)门外似有淡淡的月痕。桌上的煤油灯早已被风吹灭。村那边鸡啼声此起彼落。驱胜风心有余悸，下意识地摸了一下脑袋，抓住头发用力扽了一下，仍有感觉，确定那头颅还留在颈上，才翻身起来，关门点灯，再次从床下拉出那个小木箱，取出《日记》本翻看了一遍，本想把它们烧掉，但转而一想，不如明天一早带回家去！于是，把所有的《日记》都拿出来，放进一个暗黄色的背包中。然后又把所有留有他笔迹的，认为没有保留价值的纸张和簿都烧掉。也就是说，他尽量做到，在骑虎峡，人们再也无法看到他以前写的字。天刚一亮，驱胜风便背着背包下山，走至凌云峰下，远远地便见了了空扛着锄头、徐半山挑着尿桶从菜园回来，横穿公路要回空无洞去。驱胜风喊了一声，两人都站住了。“么好[鹤4]久无睇着了，”徐半山问，“卜返去厝？”：“本来是想返去，睇着你，想着一件事来，” 驱胜风来到他们跟前也站住了，“想麻烦你…”“麻烦？怎只客气！”徐半山看了驱胜风一下，“嗯，你个气色睇着无偌好！”“昨暝一暝无夗。”“乜件事？”了了空问。“在这路怎有变呾！”三人往空无洞走来。放好农具，了了空、徐半山到小溪洗好脚手，端出早已煮好的糜。了了空问驱胜风:早顿食好未?驱胜风说还未食。了了空说：“那做一下（一起）来食。”驱胜风也不客气，坐到石桌旁。徐半山从洞里端出一盘腌制的海螺、一盘是一半撕好的萝卜干和一半炒盐水的花生粒，还有一盘生姜丝。了了空指着二盘杂咸对驱胜风说：“无乜件好物件，勿客气。” 驱胜风笑着说：“是山珍海味，还呾唔是好物件。”徐半山说：“多谢你下呵哰（夸赞）！”驱胜风说：“是哩，恁睇，螺就是海味，姜、地豆、菜脯都是山珍。”食完糜，徐半山问驱胜风：究竟想起什么事？驱胜风将他昨夜所做的梦讲给他们听。然后又有些犹豫地问：“恁睇这个梦，有乜件预兆？” 徐半山沉吟片刻，说：“就你做这个梦来起个卦，是得‘水山赛’，九三爻动，用克体，又化回头…”了了空不解地问：“怎得水山赛？又怎样是九三爻动？”徐半山指着驱胜风说：“我呾就伊个梦境来起卦，梦中一个中男一个少男，不是水山赛，是乜件？”驱胜风说：“我不闻过程，只想知个结果。”徐半山说：“头都已落地了，还有乜件好结果！”驱胜风早已有些不祥的预感，听了徐半山的话后更是忐忑不安，但仍心存幻想，希望能听到一些吉利的话，反问：“唔是呾梦与现实相反吗？” “梦是多种多样个，并非所有个梦都是相反个。有些梦是反映内心的一些想法，即所谓心灵影像的投射。最通俗的说法就是日有所思，暝有所梦。而它表现出来的形式却因人学识修养有关。同一种物件在不同人的梦境中，所象征的意义是不同的。人平时所呾个做恶梦，就是反映人内心的恐惧与不安，或是焦虑的情绪。” 徐半山话锋一转，“你是唔是遇到乜件放心唔下个事？”驱胜风把蒋梵声的事说了一遍，然后说：“我料定最后可能要验字迹。”了了空注视着驱胜风，见他印堂发暗，问他的生辰八字，驱胜风有些犹豫，最后还是说了。了了空不停地扳动指头，经过一番推演，郑重其事地告诉驱胜风：“你今年个运气孬（不好），凡事着小心。”驱胜风忧戚地说：“这件事可能避嘪（不）过。”“你是卜落去休息也是卜去办事？” 徐半山问。“我好[鹤4]久无返去了，想返去几日，再一个就是把这些笔记挈返来去。” 驱胜风从背包拿出了两本《笔记》在他们面前晃了一下又放回去。“怎欲挈返去？” 了了空问。“唔挈返去，早晚都是祸根。” 驱胜风说。“若是祸根的话，你挈返去厝也是危险，还不如烧掉。” 徐半山说。“烧掉？”驱胜风沉默良久，摇头说，“这底记录个是我一些真实的感受，虽然水平不高，却是我这多年来个心血。我不相信社会会永远停留............中，有朝一日，也许还有用。”“挈去厝还不如放在阮仯（这里），阮代你保管，可能比你放家内安全。” 了了空见驱胜风有些犹豫，又说，“是唔是内底还有其他秘密？勿惊，无经过你个同意，阮绝对无去睇你个。”“既然放在恁这块，怎有惊恁睇个道理？” 驱胜风把二本《笔记》留在空无洞，回县城去。了了空、徐半山目送驱胜风，直到在他们的视野中消失，才把目光收回。两人不约而同地说：“凶多吉少！”徐半山说：“用克体又化回头克，凶了不能再凶了。”又问了了空：“你算着伊今年的运气如何？”了了空说：“伊的八字是壬午年，癸卯月，丙子日，甲午时。今年是本命年，大运丙午，流年丙午，岁运并临，三午冲一子，日支子又与月支卯相刑，怕是在劫难逃。” 收起d,0
 老娘什么时候才能好啊呜呜呜呜,0
"
吃药吃了几年 吃药躯体症状是没了 可是人变得麻木 对于喜欢的人事物也没有了太大感觉 有时候还是很想亖 没意思",0
我好像得两个月没来这里了，最近快入冬了，总是症状反复，不爽啊！,0
一整天都想睡觉，明明刚睡醒，就想上班睡到下班，下班睡到晚上，晚上睡到早上。这几天都这样，吃饭也不消化，也不饿，睡觉时候偶尔觉得有点憋气。,0
现在处于一个很焦虑很迷茫的状态卷又卷不动 躺也躺不平真的一整个半摆不摆的烂状态 🥀 ​,1
"
又恐破伤风了虽然已经在24h内打过针了但是最近两天总感觉不舒服今天又莫名脖子不舒服可我打过针了啊",2
 记不清这学期来了后，有多少次半夜惊醒痛哭，多少次的精神不受控制，断药后身上出现淤青都一直下不去。终于，很快，这一切终将结束。,2
感觉左手好无力，随便用下力就手抖，是躯体化吗,0
一定要按时吃饭，不要熬夜，不然又会重蹈覆辙,0
原来每个人都有自己的焦虑 但是优秀的人总归会小一些吧 ​,0
状态好的时候 觉得自己啥都能做要学R语言 要听课 要看书 要锻炼然后就会发现 时间哪里够用啊然后就开始焦虑然后就发现最终啥也没做成写课题也是如此进入状态时候觉得自己有无限可能感觉自己马上要成为到处做讲座的知名学者于是要求自己做的研究要严谨 要有意义 要解决实际问题结果就是寸步难行试想一下学术素养最高的时候研究的东西有意义吗严谨吗 数据精确吗 分析方法正确吗当时觉得写的是什么垃圾 现在也是所以哪有什么所谓的意义 写出来就好这么想想似乎又能继续了目标别订太高 完成便好 收起d,0
世界像风一样，我在风里，有时候有雨滴，时不时飘个雪，我的身边藏着爱我的人，也苟着污浊溃败的琐碎。现在是我的孤单和自卑，然后是彷徨和焦虑，现实是我被随时敲打，放在心里的东西不平衡，看到的也变得虚假，我的小小信任随着时间或者干脆说年龄吹的七零八落，我怀疑话语的真实，我也会蔑视人性的丑恶，但也接受那种不对等的情绪，我的简单和可爱一点点灭失留给唯一几个真心的人，我决定好好保护那些宝贝，也要油头粉面起来扮演我的虚伪和热情，经常会流泪，患得患失，偶尔期待意外夺取我的生命，晚上裹紧被子点亮灯光，半夜惊醒又是浑浑噩噩，如果人人知道真实的我，也许会孤独终身，但所幸有人明白，和我一起哭一起笑一起闹，也可能我已经走完过半人生。而今把眼泪留给值得的人，让现实吞并我的厌恶反感，带着令人作呕的人一并消失。新的一年保持清醒，远离烂人，放下单纯。愿，事业有成不求辉煌，身体健康不求长寿，随心随感出自本心，所爱则独一无二，余生岁月静好，家庭幸福安康。 收起d,0
